koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period_err1,koi_period_err2,koi_time0bk_err1,koi_time0bk_err2,koi_impact_err1,koi_duration_err1,koi_duration_err2,koi_depth,koi_teq,koi_model_snr,koi_slogg,koi_slogg_err2,ra,dec,koi_kepmag
0,0,0,0,0,9.15e-05,-9.15e-05,0.00364,-0.00364,0.42100000000000004,0.10400000000000001,-0.10400000000000001,865.4,513,17.6,4.673,-0.027000000000000003,301.08572000000004,44.380192,15.73
2,0,0,0,1,8.82e-06,-8.82e-06,0.007790000000000001,-0.007790000000000001,0.055999999999999994,0.198,-0.198,31.7,2599,20.3,3.9610000000000003,-0.114,283.66427999999996,47.40097,13.203
0,0,0,0,0,0.01866,-0.01866,0.0772,-0.0772,0.024,2.3,-2.3,379.9,267,11.6,4.579,-0.16,288.27457000000004,47.495781,15.306
2,1,0,0,0,0.019030000000000002,-0.019030000000000002,0.0376,-0.0376,0.284,0.8740000000000001,-0.8740000000000001,419.1,281,9.1,4.368,-0.201,291.46837999999997,47.4674,15.216
2,1,0,1,1,1.4499999999999998e-05,-1.4499999999999998e-05,0.0153,-0.0153,0.027999999999999997,0.67,-0.67,226.2,433,9.3,5.2829999999999995,0.0,292.11115,47.452293,13.81
2,0,1,0,1,5.68e-06,-5.68e-06,0.009059999999999999,-0.009059999999999999,0.013000000000000001,0.166,-0.166,58.6,2082,25.1,4.478,-0.21600000000000003,280.90179,47.526241,13.594000000000001
2,1,0,0,0,0.011309999999999999,-0.011309999999999999,0.0212,-0.0212,0.042,1.1,-1.1,719.0,241,8.4,4.5680000000000005,-0.17800000000000002,292.96835,40.954239,15.181
2,1,0,0,0,0.016909999999999998,-0.016909999999999998,0.0208,-0.0208,0.35600000000000004,0.856,-0.856,289.1,269,10.2,4.1930000000000005,-0.122,292.06931000000003,41.042858,13.540999999999999
0,0,0,0,0,0.02197,-0.02197,0.023,-0.023,0.212,0.9590000000000001,-0.9590000000000001,76.8,315,15.1,3.946,-0.135,295.08749,41.037395000000004,11.402000000000001
2,1,0,0,0,0.00775,-0.00775,0.0257,-0.0257,0.201,1.3,-1.3,260.2,568,16.4,3.573,-0.115,297.44507000000004,41.010571,12.995
0,0,0,0,0,0.0028179999999999998,-0.0028179999999999998,0.00869,-0.00869,0.008,0.344,-0.344,140.1,1997,8.4,0.23600000000000002,-0.033,285.29388,41.1026,12.429
2,1,0,0,0,0.0205,-0.0205,0.0289,-0.0289,7.056,2.2,-2.2,1272.6,270,20.5,4.481,-0.20800000000000002,291.29425,47.944511,15.59
2,0,1,1,1,1.8e-05,-1.8e-05,0.00924,-0.00924,0.077,0.41100000000000003,-0.41100000000000003,94.0,8986,8.9,0.76,-0.11199999999999999,293.57895,48.00602,11.709000000000001
2,1,0,0,0,0.027780000000000003,-0.027780000000000003,0.1,-0.1,6.792999999999999,4.4,-4.4,11296.0,492,16.5,3.08,-0.413,297.23098999999996,48.223919,14.092
2,1,0,0,0,0.01269,-0.01269,0.0322,-0.0322,0.028999999999999998,0.49,-0.49,1517.4,304,15.3,4.357,-0.187,284.74127000000004,48.34367,12.349
2,0,1,0,0,3.32e-07,-3.32e-07,0.000178,-0.000178,0.065,0.0107,-0.0107,240160.0,1223,459.9,4.548,-0.044000000000000004,286.65767999999997,40.02726,13.870999999999999
2,0,1,0,1,6.04e-05,-6.04e-05,0.00627,-0.00627,0.25,0.365,-0.365,206.8,493,8.9,4.705,-0.02,289.08875,40.018162,15.109000000000002
2,0,0,1,1,9.27e-06,-9.27e-06,0.00763,-0.00763,0.249,0.171,-0.171,32.3,2945,20.3,3.287,-0.13,291.05292000000003,40.44767,12.479000000000001
2,0,1,0,0,8e-08,-8e-08,1.93e-05,-1.93e-05,0.006,0.0025,-0.0025,315520.0,1603,6009.0,4.1819999999999995,-0.18,295.49411000000003,40.406203999999995,13.585
2,1,0,1,0,2.03e-06,-2.03e-06,0.00246,-0.00246,0.405,0.0605,-0.0605,396.0,1882,25.8,4.546,-0.204,292.67294,38.58997,15.832
2,1,0,1,0,0.036239999999999994,-0.036239999999999994,0.0583,-0.0583,0.026000000000000002,2.0,-2.0,670.8,242,12.1,4.527,-0.204,291.19559,38.788078000000006,15.389000000000001
2,1,0,1,0,0.02922,-0.02922,0.0473,-0.0473,0.302,1.4,-1.4,807.8,263,13.3,4.496,-0.184,291.2276,38.771351,15.36
0,0,0,0,0,0.000354,-0.000354,0.0409,-0.0409,0.325,0.9,-0.9,163.3,865,8.0,4.52,-0.196,290.81588999999997,38.970921000000004,15.994000000000002
1,0,0,0,0,4.11e-05,-4.11e-05,0.00403,-0.00403,0.124,0.128,-0.128,217.8,841,23.6,4.481,-0.098,293.30023,41.523338,14.8
2,1,0,1,1,3.73e-06,-3.73e-06,0.00144,-0.00144,0.001,0.0742,-0.0742,408.7,1958,147.1,4.013,-0.13,293.21356000000003,46.175129,13.474
2,0,0,1,0,9.25e-07,-9.25e-07,0.000814,-0.000814,0.003,0.0284,-0.0284,462.1,1608,46.2,4.481,-0.12,293.06597999999997,38.042010999999995,14.834000000000001
0,0,0,0,0,2.6700000000000002e-05,-2.6700000000000002e-05,0.00302,-0.00302,0.315,0.10800000000000001,-0.10800000000000001,433.8,1034,17.6,4.417,-0.21600000000000003,298.08453,40.283249,15.302
2,0,0,1,0,9.44e-05,-9.44e-05,0.00366,-0.00366,0.8590000000000001,0.17,-0.17,1299.3,611,29.9,4.489,-0.188,292.63052000000005,45.574219,15.612
2,1,0,0,0,0.009458,-0.009458,0.0235,-0.0235,0.023,0.401,-0.401,87.3,858,15.3,3.667,-0.055,284.34103,47.553779999999996,10.25
2,0,0,0,1,1.6899999999999997e-05,-1.6899999999999997e-05,0.005520000000000001,-0.005520000000000001,0.063,0.209,-0.209,61.7,1421,10.4,4.494,-0.21600000000000003,288.61859,47.557201,14.357999999999999
2,1,0,1,1,2.6600000000000003e-05,-2.6600000000000003e-05,0.0304,-0.0304,0.226,0.515,-0.515,39.6,1993,10.5,4.459,-0.22399999999999998,292.13192999999995,47.56374,15.194
2,0,0,1,1,1.2e-05,-1.2e-05,0.0119,-0.0119,0.16699999999999998,0.321,-0.321,18.9,2097,8.4,4.419,-0.188,292.15488,47.562019,13.685
0,0,0,0,0,0.011729999999999999,-0.011729999999999999,0.0309,-0.0309,0.27899999999999997,0.9079999999999999,-0.9079999999999999,977.9,216,15.8,4.539,-0.076,290.14304,41.27755,15.825
2,1,0,0,0,0.006631999999999999,-0.006631999999999999,0.0279,-0.0279,0.24100000000000002,0.8390000000000001,-0.8390000000000001,696.9,221,12.9,4.5569999999999995,-0.02,290.2196,41.246811,15.599
2,1,0,0,0,0.001091,-0.001091,0.0122,-0.0122,0.41200000000000003,0.391,-0.391,432.6,955,7.7,2.685,-0.03,290.71783,41.247318,12.392999999999999
2,1,0,0,0,0.0072629999999999995,-0.0072629999999999995,0.0115,-0.0115,7.005,1.1,-1.1,367.6,384,8.6,3.8160000000000003,-0.1,292.19037000000003,41.311440000000005,12.427999999999999
2,1,0,0,0,0.134,-0.134,0.156,-0.156,0.02,7.7,-7.7,81.0,134,9.2,4.742,-0.038,293.96423,41.318802000000005,10.067
2,1,0,0,0,0.008229,-0.008229,0.0224,-0.0224,0.45299999999999996,0.825,-0.825,299.3,316,9.2,4.244,-0.16,284.93216,41.45401,14.489
2,1,0,0,0,0.01811,-0.01811,0.0349,-0.0349,0.415,3.3,-3.3,94.9,347,13.4,4.213,-0.185,284.79071,49.125359,11.097000000000001
2,1,0,0,0,0.03286,-0.03286,0.0445,-0.0445,0.43799999999999994,2.4,-2.4,631.0,190,8.5,4.477,-0.14400000000000002,290.47623,49.20261,15.720999999999998
0,0,0,0,0,0.0019379999999999998,-0.0019379999999999998,0.0244,-0.0244,0.006,0.912,-0.912,626.0,402,8.1,4.506,-0.13699999999999998,286.79462,49.347590999999994,15.968
2,1,0,0,0,0.022119999999999997,-0.022119999999999997,0.0542,-0.0542,0.11599999999999999,1.6,-1.6,719.9,259,12.9,4.497,-0.21600000000000003,288.81408999999996,49.35561,15.402000000000001
2,1,0,0,0,0.005017,-0.005017,0.0121,-0.0121,0.384,0.42,-0.42,1385.0,989,9.5,2.394,-0.024,292.73511,49.330639,13.716
2,0,1,0,0,1.04e-06,-1.04e-06,0.000169,-0.000169,1.166,0.0352,-0.0352,293640.0,693,553.0,4.601,-0.021,295.75555,40.61866,15.953
2,1,0,0,0,1.41e-06,-1.41e-06,0.000106,-0.000106,0.009000000000000001,0.0064,-0.0064,429760.0,1294,2585.5,3.7239999999999998,-0.18,295.43829,40.843578,12.113
0,0,0,0,0,0.01466,-0.01466,0.038,-0.038,0.006999999999999999,1.5,-1.5,207.8,456,15.2,4.115,-0.18100000000000002,295.31512000000004,39.141048,12.449000000000002
2,1,0,0,0,0.002072,-0.002072,0.045,-0.045,0.055,0.153,-0.153,226470.0,679,106.8,4.192,-0.192,295.49011,39.105862,14.048
0,0,0,0,0,0.00042169999999999995,-0.00042169999999999995,0.016,-0.016,0.35700000000000004,0.391,-0.391,49.9,1156,11.4,3.4560000000000004,-0.096,288.86908,39.30986,13.047
2,1,0,1,0,4.2e-06,-4.2e-06,0.00499,-0.00499,0.37200000000000005,0.16399999999999998,-0.16399999999999998,130.3,4748,14.4,2.595,-0.033,297.33377,39.447590000000005,12.467
2,1,0,0,0,0.006206000000000001,-0.006206000000000001,0.012,-0.012,0.075,0.648,-0.648,252.6,268,6.4,4.3580000000000005,-0.064,293.72528,39.511971,14.002
1,0,0,0,0,0.0003545,-0.0003545,0.00527,-0.00527,0.034,0.258,-0.258,1626.6,512,30.2,4.441,-0.195,293.29364,42.19635,15.886
1,0,0,0,0,7.140000000000001e-05,-7.140000000000001e-05,0.00451,-0.00451,0.386,0.131,-0.131,412.4,545,21.2,4.574,-0.012,291.34259,38.363129,15.07
1,0,0,0,0,0.0002829,-0.0002829,0.00895,-0.00895,0.429,0.261,-0.261,323.1,647,18.1,4.487,-0.2,296.89484,44.37178,15.373
1,0,0,0,0,3.07e-06,-3.07e-06,0.0026,-0.0026,0.425,0.0763,-0.0763,81.4,2335,22.9,4.046,-0.084,285.40494,49.99474,13.835
1,0,0,0,0,0.0003548,-0.0003548,0.00592,-0.00592,0.07200000000000001,0.192,-0.192,886.4,396,17.3,4.516,-0.018000000000000002,285.23245,48.806721,15.605
2,0,0,1,1,1.47e-05,-1.47e-05,0.0147,-0.0147,0.39799999999999996,0.28800000000000003,-0.28800000000000003,98.1,1662,12.6,4.575,-0.16,292.08099,47.613461,15.958
2,0,0,1,1,1.11e-05,-1.11e-05,0.009909999999999999,-0.009909999999999999,0.18899999999999997,0.39399999999999996,-0.39399999999999996,31.3,2126,9.9,4.399,-0.21,292.12277,47.646069,14.616
2,0,0,1,1,1.4800000000000002e-05,-1.4800000000000002e-05,0.0151,-0.0151,0.282,0.324,-0.324,49.9,1863,11.6,4.5280000000000005,-0.2,292.14102,47.62624,15.024000000000001
2,0,0,1,1,1.66e-05,-1.66e-05,0.0149,-0.0149,0.08900000000000001,0.42100000000000004,-0.42100000000000004,61.3,1743,10.3,4.538,-0.184,292.20523,47.6483,15.824000000000002
2,1,0,0,0,0.004021,-0.004021,0.0111,-0.0111,0.078,0.436,-0.436,2060.7,217,25.7,4.684,-0.055999999999999994,290.51993,41.46513,14.288
2,1,0,1,0,0.1137,-0.1137,0.337,-0.337,6.731,3.4,-3.4,360.7,331,6.3,4.144,-0.132,298.46213,41.5256,11.765
2,0,0,1,0,0.000512,-0.000512,0.00581,-0.00581,7.132999999999999,0.27399999999999997,-0.27399999999999997,389.3,699,22.1,3.926,-0.09699999999999999,294.42145,41.8969,13.492
2,1,0,0,0,0.04297,-0.04297,0.0345,-0.0345,0.424,1.3,-1.3,403.9,252,11.1,4.487,-0.21600000000000003,289.98419,41.918591,13.782
2,1,0,0,0,0.02426,-0.02426,0.0387,-0.0387,0.006999999999999999,1.3,-1.3,519.1,271,14.4,4.446000000000001,-0.21,288.72406,49.466091,15.155
2,1,0,0,0,0.03497,-0.03497,0.0928,-0.0928,0.344,2.8,-2.8,151.6,353,10.1,4.165,-0.16699999999999998,291.34402,49.577090999999996,13.503
2,1,0,0,0,0.005443,-0.005443,0.00912,-0.00912,0.012,0.337,-0.337,1330.0,382,10.1,3.4789999999999996,-0.28800000000000003,284.10953,49.733379,13.822000000000001
2,1,0,0,0,0.027760000000000003,-0.027760000000000003,0.0573,-0.0573,0.43799999999999994,0.955,-0.955,232.8,253,9.0,4.485,-0.213,290.60348999999997,49.99242,14.209000000000001
2,0,1,0,0,1.1e-06,-1.1e-06,5.04e-05,-5.04e-05,0.006999999999999999,0.00262,-0.00262,347520.0,554,2450.1,4.579,-0.05,294.27907999999996,41.436901,12.534
2,0,1,1,0,9.89e-07,-9.89e-07,0.0013599999999999999,-0.0013599999999999999,0.39,0.0506,-0.0506,334.5,1598,40.3,4.6160000000000005,-0.06,292.5015,41.549061,15.552999999999999
0,0,0,0,0,9.940000000000002e-05,-9.940000000000002e-05,0.0166,-0.0166,0.252,0.46299999999999997,-0.46299999999999997,78.5,1201,8.6,4.123,-0.10800000000000001,281.5202,42.169472,14.43
2,0,1,0,0,1.37e-07,-1.37e-07,1.6100000000000002e-05,-1.6100000000000002e-05,0.003,0.0012699999999999999,-0.0012699999999999999,349700.0,1197,8168.6,4.357,-0.22399999999999998,288.36362,42.24807,13.934000000000001
0,0,0,0,0,0.02622,-0.02622,0.0239,-0.0239,0.126,0.794,-0.794,1112.1,228,14.0,4.53,-0.204,295.93282999999997,42.39669,15.975
2,1,0,0,0,0.005272,-0.005272,0.00643,-0.00643,0.444,0.242,-0.242,2127.0,595,14.8,2.454,-0.03,290.70056,39.799679,15.635
0,0,0,0,0,0.00010460000000000001,-0.00010460000000000001,0.0169,-0.0169,0.319,0.371,-0.371,85.5,1112,8.4,4.43,-0.21600000000000003,290.46088,39.837212,14.829
2,0,0,1,1,2.0600000000000003e-05,-2.0600000000000003e-05,0.0113,-0.0113,0.259,0.256,-0.256,159.1,1697,9.6,4.448,-0.2,295.31754,40.190639000000004,14.943
2,1,0,1,1,0.02036,-0.02036,0.0359,-0.0359,0.11699999999999999,1.1,-1.1,622.3,260,16.2,4.497,-0.22399999999999998,290.02124,43.402161,15.193
2,1,0,0,0,5.12e-06,-5.12e-06,0.0028899999999999998,-0.0028899999999999998,0.09,0.41700000000000004,-0.41700000000000004,212.2,2721,94.0,3.665,-0.131,299.0531,46.620391999999995,13.401
0,0,0,0,0,0.0011560000000000001,-0.0011560000000000001,0.00328,-0.00328,0.452,0.124,-0.124,325.8,330,12.9,4.471,-0.157,289.67508,46.131882,12.85
2,0,1,0,0,1.63e-05,-1.63e-05,0.0212,-0.0212,0.11199999999999999,0.11699999999999999,-0.11699999999999999,31355.0,3791,137.3,3.7889999999999997,-0.07,292.64063,46.388039,14.902000000000001
2,0,0,1,0,3.97e-05,-3.97e-05,0.01,-0.01,0.016,0.355,-0.355,181.2,1312,13.1,4.487,-0.192,295.85266,47.503578000000005,15.662
2,0,0,1,1,4.72e-05,-4.72e-05,0.00883,-0.00883,0.435,0.327,-0.327,193.9,1055,23.3,4.4110000000000005,-0.18600000000000003,296.44901,46.623589,15.331
1,0,0,0,0,1.53e-06,-1.53e-06,0.00172,-0.00172,0.38,0.0599,-0.0599,212.6,1703,20.9,4.585,-0.102,291.27898999999996,47.687649,15.645
2,0,1,0,0,4.6200000000000003e-07,-4.6200000000000003e-07,0.00126,-0.00126,0.214,0.0529,-0.0529,171.9,2324,26.8,4.535,-0.14300000000000002,288.41684,47.731091,15.315999999999999
2,1,0,1,1,1.4300000000000002e-05,-1.4300000000000002e-05,0.0156,-0.0156,0.16699999999999998,0.452,-0.452,55.6,1682,10.5,4.5680000000000005,-0.16,292.22083,47.635689,15.529000000000002
2,0,0,0,1,1.3300000000000001e-05,-1.3300000000000001e-05,0.0112,-0.0112,0.17600000000000002,0.36,-0.36,56.5,1019,9.5,4.71,-0.016,292.17847,47.750751,15.446
2,1,0,1,1,1.34e-05,-1.34e-05,0.0131,-0.0131,0.26899999999999996,0.363,-0.363,35.1,1904,10.8,4.47,-0.20199999999999999,292.19622999999996,47.76659,14.92
2,0,0,1,1,1.75e-05,-1.75e-05,0.0179,-0.0179,0.005,0.43200000000000005,-0.43200000000000005,57.8,1793,8.4,4.553999999999999,-0.192,292.2276,47.746262,15.767000000000001
2,1,0,0,0,0.01167,-0.01167,0.0275,-0.0275,0.003,1.1,-1.1,438.7,258,11.9,4.523,-0.168,290.08203,42.071129,14.728
2,1,0,0,0,0.01792,-0.01792,0.0371,-0.0371,0.436,1.0,-1.0,1001.4,223,12.2,4.502,-0.17300000000000001,289.96942,42.138859000000004,15.595999999999998
2,1,0,0,0,0.01217,-0.01217,0.0297,-0.0297,6.9639999999999995,1.5,-1.5,226.2,815,15.1,4.041,-0.172,286.91888,42.306129,10.734000000000002
2,1,0,0,0,0.01782,-0.01782,0.0557,-0.0557,0.415,1.7,-1.7,227.4,385,8.6,3.97,-0.228,287.24051000000003,42.573139000000005,13.499
2,0,0,1,0,0.0005978,-0.0005978,0.0369,-0.0369,0.052000000000000005,1.1,-1.1,115.4,672,9.4,4.586,-0.168,291.48068,50.473659999999995,13.686
2,1,0,0,0,0.004933,-0.004933,0.00903,-0.00903,0.204,0.387,-0.387,845.6,789,17.4,2.78,-0.03,295.39795,50.539268,13.450999999999999
2,1,0,0,0,0.03719,-0.03719,0.061,-0.061,0.12300000000000001,2.6,-2.6,417.0,236,13.2,4.486000000000001,-0.2,296.65671000000003,50.68721,14.116
2,1,0,0,0,0.033889999999999997,-0.033889999999999997,0.0325,-0.0325,0.28300000000000003,1.2,-1.2,84.9,245,10.6,4.155,-0.132,288.19321,50.921619,11.446
2,1,0,0,0,0.009703,-0.009703,0.0254,-0.0254,0.127,0.774,-0.774,1033.4,604,15.1,2.6289999999999996,-0.033,288.81714,51.592911,13.888
2,0,1,0,0,3.6700000000000004e-07,-3.6700000000000004e-07,3.86e-05,-3.86e-05,0.003,0.00135,-0.00135,342090.0,876,3314.7,4.562,-0.2,292.11746,42.45628,15.144
2,0,1,0,0,4.51e-07,-4.51e-07,0.000166,-0.000166,0.003,0.0125,-0.0125,123360.0,1891,951.4,4.037,-0.171,284.31378,42.600914,11.267000000000001
2,0,1,0,0,2.02e-06,-2.02e-06,0.00099,-0.00099,0.062,0.00391,-0.00391,124880.0,1701,1003.0,4.337,-0.21,292.62149,42.92197,14.34
2,0,1,0,0,3.56e-07,-3.56e-07,0.00018600000000000002,-0.00018600000000000002,0.011000000000000001,0.0142,-0.0142,246570.0,1460,996.8,4.566,-0.16,286.6958,43.86742,14.364
2,1,0,0,0,0.058789999999999995,-0.058789999999999995,0.0674,-0.0674,0.027000000000000003,2.5,-2.5,691.0,188,8.2,4.596,-0.10400000000000001,298.12234,40.462348999999996,15.747
2,1,0,1,1,0.0126,-0.0126,0.0224,-0.0224,0.023,1.7,-1.7,1023.4,259,27.0,4.534,-0.221,298.93066,40.419102,14.76
2,0,0,1,0,1.85e-06,-1.85e-06,0.00336,-0.00336,0.031,0.102,-0.102,205.2,2206,17.4,4.539,-0.196,298.48325,40.585949,15.732999999999999
2,0,1,1,0,6.68e-06,-6.68e-06,0.00806,-0.00806,0.11599999999999999,0.397,-0.397,16.2,2343,7.6,4.343999999999999,-0.121,292.93295,40.986401,12.879000000000001
2,0,0,1,1,2.8300000000000003e-05,-2.8300000000000003e-05,0.0217,-0.0217,0.184,0.499,-0.499,27.4,1993,11.6,4.364,-0.196,295.30352999999997,46.80574,13.793
2,1,0,0,0,0.004235,-0.004235,0.00507,-0.00507,0.255,0.22899999999999998,-0.22899999999999998,639.1,557,14.0,2.992,-0.027000000000000003,296.76288,47.145142,10.998
2,1,0,0,0,0.021,-0.021,0.0775,-0.0775,0.159,2.3,-2.3,592.9,232,8.5,4.492,-0.15,283.17575,47.401718,15.238
2,1,0,0,0,0.002303,-0.002303,0.00474,-0.00474,0.027000000000000003,0.273,-0.273,5132.1,265,60.2,4.454,-0.22399999999999998,295.06592,46.686432,15.513
2,1,0,0,0,0.0035700000000000003,-0.0035700000000000003,0.0241,-0.0241,0.433,0.76,-0.76,385.6,748,17.0,3.0069999999999997,-0.03,287.09362999999996,47.3713,13.192
2,0,1,1,1,7.46e-06,-7.46e-06,0.0047799999999999995,-0.0047799999999999995,0.26,0.171,-0.171,92.6,1736,28.1,4.33,-0.115,291.25307999999995,40.216671000000005,14.487
2,0,1,1,0,1.54e-06,-1.54e-06,0.00159,-0.00159,0.248,0.0518,-0.0518,134.3,1816,28.1,4.57,-0.187,288.03152,46.827549,14.397
0,0,0,0,0,1.66e-05,-1.66e-05,0.00351,-0.00351,0.102,0.107,-0.107,203.9,1283,17.6,4.323,-0.11599999999999999,286.25442999999996,41.02187,14.919
1,0,0,0,0,1.4099999999999999e-05,-1.4099999999999999e-05,0.00375,-0.00375,0.019,0.12300000000000001,-0.12300000000000001,383.7,1090,16.3,4.538,-0.055,296.65475,46.83527,13.749
0,0,0,0,0,9.06e-06,-9.06e-06,0.00223,-0.00223,0.044000000000000004,0.0933,-0.0933,175.7,1472,20.2,4.273,-0.204,290.48007,38.136688,13.91
2,1,0,0,0,6.95e-06,-6.95e-06,0.00801,-0.00801,0.34700000000000003,0.387,-0.387,48.3,1538,8.5,4.683,-0.032,297.1684,47.821129,14.027999999999999
2,0,1,0,0,1.45e-07,-1.45e-07,0.000109,-0.000109,0.016,0.007529999999999999,-0.007529999999999999,96883.0,2523,949.0,4.2219999999999995,-0.21,297.74242999999996,47.891682,13.96
2,0,0,1,1,6.24e-05,-6.24e-05,0.0216,-0.0216,0.43200000000000005,0.718,-0.718,19.7,2008,8.1,3.721,-0.115,299.06802000000005,47.920029,13.133
2,1,0,0,1,7.18e-06,-7.18e-06,0.0071,-0.0071,0.253,0.161,-0.161,66.7,1755,20.7,4.476,-0.20199999999999999,293.76025,48.145247999999995,14.512
2,1,0,0,0,0.004225,-0.004225,0.0123,-0.0123,0.42700000000000005,0.436,-0.436,195.8,485,9.2,4.031000000000001,-0.14,288.08237,42.636909,12.946
2,1,0,0,0,0.002898,-0.002898,0.0217,-0.0217,0.07400000000000001,0.838,-0.838,231.2,1143,13.1,2.583,-0.027000000000000003,291.55719,42.694649,10.995999999999999
2,1,0,0,0,0.01152,-0.01152,0.0172,-0.0172,0.172,0.368,-0.368,780.6,253,9.5,4.53,-0.221,292.04956,42.870251,12.987
2,1,0,0,0,0.02512,-0.02512,0.0403,-0.0403,6.745,2.8,-2.8,1017.7,250,13.0,4.5089999999999995,-0.221,283.32138,42.939289,15.478
2,1,0,0,0,0.006953,-0.006953,0.00745,-0.00745,0.067,0.324,-0.324,1024.3,355,13.2,3.466,-0.35200000000000004,290.48471,51.72855,13.993
0,0,0,0,0,0.02229,-0.02229,0.0312,-0.0312,0.442,1.2,-1.2,268.8,412,9.6,3.252,-0.03,290.86276000000004,51.701908,13.227
0,0,0,0,0,0.01384,-0.01384,0.0361,-0.0361,0.45299999999999996,1.3,-1.3,288.7,240,6.7,4.5760000000000005,-0.16,286.04395,38.708801,14.065999999999999
2,0,1,0,0,2.4899999999999997e-07,-2.4899999999999997e-07,0.00022,-0.00022,0.057,0.0138,-0.0138,100890.0,1936,317.3,4.345,-0.205,295.56934,38.726059,14.904000000000002
2,0,1,0,0,9.41e-06,-9.41e-06,0.00014199999999999998,-0.00014199999999999998,0.002,0.00925,-0.00925,219100.0,753,3272.4,3.5060000000000002,-0.187,300.83307,43.962311,12.479000000000001
0,0,0,0,0,0.0001312,-0.0001312,0.0122,-0.0122,0.042,0.414,-0.414,74.6,888,9.5,4.449,-0.11,292.46378,44.090111,14.32
2,1,0,0,0,5.17e-07,-5.17e-07,8.49e-05,-8.49e-05,0.016,0.0269,-0.0269,419440.0,2941,1194.9,4.239,-0.18,294.47131,44.12344,15.282
2,0,1,0,0,1.85e-07,-1.85e-07,9.44e-05,-9.44e-05,0.013999999999999999,0.005379999999999999,-0.005379999999999999,152120.0,3145,1096.1,3.8360000000000003,-0.08800000000000001,300.33246,44.144138,12.145999999999999
1,0,0,0,0,0.007104999999999999,-0.007104999999999999,0.0152,-0.0152,0.387,0.441,-0.441,189.9,220,12.3,4.58,-0.127,296.00369,44.277561,13.425999999999998
2,0,1,0,0,4.2200000000000005e-07,-4.2200000000000005e-07,0.00022200000000000003,-0.00022200000000000003,0.017,0.0183,-0.0183,370550.0,2141,672.7,3.7769999999999997,-0.33299999999999996,285.9259,41.09082,13.939
2,0,0,1,0,0.001939,-0.001939,0.0111,-0.0111,0.39,0.348,-0.348,241.6,363,9.4,4.48,-0.128,296.17761,41.014117999999996,14.179
2,0,1,0,0,0.032639999999999995,-0.032639999999999995,0.0451,-0.0451,0.040999999999999995,1.3,-1.3,210.6,315,15.3,3.931,-0.129,292.82809,41.139351,13.294
2,0,0,1,0,1.3900000000000001e-07,-1.3900000000000001e-07,0.000182,-0.000182,2.602,0.0137,-0.0137,1242.8,2459,170.0,4.397,-0.09699999999999999,295.04559,41.104209999999995,13.989
2,1,0,0,1,1.56e-05,-1.56e-05,0.0146,-0.0146,0.22399999999999998,0.449,-0.449,72.7,1427,9.2,4.601,-0.067,292.0274,47.509682,15.89
2,0,0,1,1,1.4400000000000001e-05,-1.4400000000000001e-05,0.0147,-0.0147,0.39399999999999996,0.6920000000000001,-0.6920000000000001,34.3,1895,7.3,4.349,-0.192,292.12784,47.614342,14.901
0,0,0,0,0,0.01284,-0.01284,0.0175,-0.0175,0.03,0.531,-0.531,1204.9,676,22.6,2.481,-0.027000000000000003,287.59252999999995,48.886459,12.655999999999999
2,1,0,0,0,0.002379,-0.002379,0.00473,-0.00473,72.58,0.265,-0.265,2494.0,283,18.0,4.4110000000000005,-0.217,291.88229,49.748160999999996,15.279000000000002
2,1,0,1,0,2.05e-05,-2.05e-05,0.0217,-0.0217,0.45799999999999996,0.85,-0.85,31.2,1949,8.2,4.419,-0.203,292.31165,47.72583,14.862
2,1,0,1,1,1.28e-05,-1.28e-05,0.013999999999999999,-0.013999999999999999,0.048,0.337,-0.337,35.8,3158,8.3,3.895,-0.114,292.00674,48.306309000000006,12.520999999999999
2,1,0,1,0,1.1599999999999999e-05,-1.1599999999999999e-05,0.00619,-0.00619,0.20600000000000002,0.8809999999999999,-0.8809999999999999,280.6,1693,43.3,4.442,-0.21,293.81381,38.926201,15.105
0,0,0,0,0,9.23e-05,-9.23e-05,0.00717,-0.00717,0.01,0.209,-0.209,160.8,864,14.5,4.521,-0.221,296.74643,43.045441,15.257
0,0,0,0,0,0.0001574,-0.0001574,0.00621,-0.00621,0.253,0.17600000000000002,-0.17600000000000002,112.7,1110,26.3,3.779,-0.098,281.69158999999996,42.397549,12.199000000000002
1,0,0,0,0,9.790000000000001e-05,-9.790000000000001e-05,0.00179,-0.00179,0.027000000000000003,0.0569,-0.0569,1537.7,276,32.4,4.708,-0.021,284.94097999999997,46.56654,15.472999999999999
1,0,0,0,0,5.92e-06,-5.92e-06,0.0006519999999999999,-0.0006519999999999999,0.259,0.0226,-0.0226,1765.9,509,101.1,4.708,-0.021,292.29458999999997,40.591789,15.264000000000001
1,0,0,0,0,5.84e-06,-5.84e-06,0.000661,-0.000661,0.073,0.0238,-0.0238,463.2,1163,168.3,4.112,-0.02,294.83517,48.982361,12.702
0,0,0,0,0,0.02017,-0.02017,0.0331,-0.0331,0.045,0.9159999999999999,-0.9159999999999999,126.4,208,14.4,4.493,-0.08800000000000001,290.19992,45.419998,12.642000000000001
