omdb_id,omdb_title,omdb_year,omdb_rated,omdb_released,omdb_runtime,omdb_director,omdb_actors,omdb_language,omdb_country,omdb_ratings,omdb_metascore,omdb_imdbRating,omdb_imdbVotes
tt2523832,A Girl Like Her,2015,PG-13,27 Mar 2015,91 min,Amy S. Weber,"Hunter King, Lexi Ainsworth, Jimmy Bennett, Amy S. Weber",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,7.0,"6,431"
tt2309977,Fresh Guacamole,2012,Unrated,02 Mar 2012,2 min,PES,N/A,English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,"3,445"
tt3089388,Tim's Vermeer,2013,PG-13,17 Jan 2014,80 min,Teller,"Tim Jenison, Penn Jillette, Martin Mull, Philip Steadman","English, Dutch",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.9,"7,369"
tt2594950,The Major,2013,N/A,08 Aug 2013,99 min,Yuriy Bykov,"Denis Shvedov, Yuriy Bykov, Irina Nizina, Ilya Isaev",Russian,Russia,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,"2,928"
tt4238858,The Fits,2015,Not Rated,11 Jan 2017,72 min,Anna Rose Holmer,"Royalty Hightower, Alexis Neblett, Da'Sean Minor, Lauren Gibson",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90,6.7,"4,080"
tt6047298,The Summit,2017,Not Rated,17 Aug 2017,114 min,Santiago Mitre,"Walter Andrade, Ricardo Darín, Dolores Fonzi, José María Marcos","Spanish, English, Portuguese","Argentina, France, Spain","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,"2,723"
tt3024964,Dance-Off,2014,Not Rated,07 Oct 2014,95 min,Alex Di Marco,"Shane Harper, Kathryn McCormick, Finola Hughes, Carolyn Hennesy",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",N/A,4.8,717
tt6051096,The Axiom,2018,N/A,07 Dec 2018,98 min,Nicholas Woods,"Hattie Smith, Zac Titus, Nicole Dambro, Michael Peter Harrison",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,"4,960"
tt2538128,100 Degrees Below Zero,2013,Not Rated,13 Apr 2013,89 min,R.D. Braunstein,"Jeff Fahey, Sara Malakul Lane, Marc Ewins, John Rhys-Davies",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '2.4/10'}]",N/A,2.4,"1,829"
tt7869818,My Little Pony Equestria Girls: Forgotten Friendship,2018,TV-Y7,17 Feb 2018,44 min,"Ishi Rudell, Katrina Hadley(co-director)","Ashleigh Ball, Andrea Libman, Rebecca Shoichet, Tabitha St. Germain",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,325
tt1281374,Don McKay,2009,R,24 Apr 2009,87 min,Jake Goldberger,"Thomas Haden Church, Rachel Harker, Stephen Benson, M. Emmet Walsh",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,5.8,"2,193"
tt3181400,Americano,2016,G,13 Jun 2017,98 min,"Ricardo Arnaiz, Mike Kunkel, Raul Garcia","Edward James Olmos, Rico Rodriguez, Cheech Marin, Kate del Castillo","English, Spanish","Mexico, USA","[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,193
tt3183630,Boy and the World,2013,PG,17 Jan 2014,80 min,Alê Abreu,"Vinicius Garcia, Felipe Zilse, Alê Abreu, Lu Horta",Portuguese,Brazil,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.6,"5,676"
tt8515750,Amici come prima,2018,N/A,13 Dec 2018,N/A,Christian De Sica,"Christian De Sica, Massimo Boldi, Paolo Conticini, Regina Orioli",Italian,Italy,[],N/A,N/A,N/A
tt1943014,The Wicked Within,2015,R,27 Oct 2015,91 min,Jay Alaimo,"Sienna Guillory, Gianni Capaldi, Enzo Cilenti, Michele Hicks",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}]",N/A,4.4,"1,134"
tt3838034,Alone,2017,N/A,08 Feb 2017,98 min,David Moreau,"Sofia Lesaffre, Stéphane Bak, Jean-Stan Du Pac, Paul Scarfoglio",French,"France, Belgium","[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",N/A,5.1,"1,073"
tt8110966,On the Ropes,2018,N/A,03 Jul 2018,87 min,James Mark,"Can Aydin, Phong Giang, Tina Pereira, Joseph Di Mambro",English,Canada,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}]",N/A,3.7,135
tt2486682,The Square,2013,Not Rated,10 Jan 2014,95 min,Jehane Noujaim,"Ahmed Hassan, Khalid Abdalla, Magdy Ashour, Ramy Essam","Arabic, English","UK, Egypt, USA","[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,8.1,"8,095"
tt5328350,Spoor,2017,N/A,24 Feb 2017,128 min,"Agnieszka Holland, Kasia Adamik","Agnieszka Mandat, Wiktor Zborowski, Jakub Gierszal, Patricia Volny","Polish, English","Poland, Germany, Czech Republic, Sweden, Slovakia, France","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.3,"3,267"
tt5827360,Catching Feelings,2017,TV-MA,18 May 2018,124 min,Kagiso Lediga,"Kagiso Lediga, Pearl Thusi, Andrew Buckland, Akin Omotoso",English,South Africa,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,5.5,363
tt4518962,Headgame,2018,TV-MA,20 Feb 2018,92 min,Steven Judd,"Sidney Allison, Semi Anthony, Cameron Bowen, Marion Brooks",N/A,USA,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}]",N/A,3.9,623
tt1350484,Curious George 2: Follow That Monkey!,2009,G,10 Jul 2009,80 min,Norton Virgien,"Frank Welker, Amy Hill, Ed O'Ross, Jeff Bennett",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,922
tt6628322,Shanghai Fortress,2019,N/A,09 Aug 2019,107 min,Hua-Tao Teng,"Qi Shu, Godfrey Gao, Han Lu, Natasha Dratinskaia","Mandarin, English",China,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]",N/A,4.2,"1,085"
tt4466362,"Connasse, princesse des coeurs",2015,N/A,29 Apr 2015,80 min,"Eloïse Lang, Noémie Saglio","Camille Cottin, Cécile Boland, Lou Cottin, Rosie Mahon de Monaghan","French, English","France, Belgium","[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,"1,096"
tt1569364,Chernaya Molniya,2009,Not Rated,31 Dec 2009,102 min,"Dmitriy Kiselev, Aleksandr Voytinskiy","Grigoriy Dobrygin, Ekaterina Vilkova, Viktor Verzhbitskiy, Valeriy Zolotukhin",Russian,Russia,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,"4,212"
tt1725995,Hello Stranger,2010,N/A,19 Aug 2010,130 min,Banjong Pisanthanakun,"Chantavit Dhanasevi, Nuengthida Sophon","Thai, Korean",Thailand,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,"2,232"
tt1684555,Horrid Henry: The Movie,2011,PG,11 Jan 2013,93 min,Nick Moore,"Theo Stevenson, Richard E. Grant, Parminder Nagra, Mathew Horne",English,"UK, USA","[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}]",N/A,3.5,"2,096"
tt1702009,Strippers vs Werewolves,2012,N/A,24 Nov 2012,93 min,Jonathan Glendening,"Adele Silva, Martin Compston, Billy Murray, Ali Bastian",English,UK,"[{'Source': 'Internet Movie Database', 'Value': '3.0/10'}]",N/A,3.0,"1,841"
tt1726889,You Don't Choose Your Family,2011,N/A,09 Nov 2011,103 min,Christian Clavier,"Christian Clavier, Jean Reno, Muriel Robin, Héléna Noguerra",French,France,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,"1,221"
tt1981080,Tai Chi Zero,2012,PG-13,27 Sep 2012,98 min,Stephen Fung,"Hark-On Fung, Xiaochao Yuan, Stephen Fung, Eddie Peng","Mandarin, English",China,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.1,"4,639"
tt2080344,Matrimonio a Parigi,2011,N/A,21 Oct 2011,110 min,Claudio Risi,"Massimo Boldi, Anna Maria Barbera, Biagio Izzo, Paola Minaccioni",Italian,Italy,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]",N/A,3.3,221
tt8128866,Triassic World,2018,Not Rated,19 Jun 2018,89 min,Dylan Vox,"Shellie Sterling, Hayley J Williams, Joseph Michael Harris, Jennifer Levinson",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]",N/A,3.3,330
tt2119474,Maximum Conviction,2012,R,12 Jan 2013,98 min,Keoni Waxman,"Steven Seagal, Steve Austin, Michael Paré, Ian Robison",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",N/A,4.8,"6,172"
tt5982852,Jolly LLB 2,2017,Not Rated,10 Feb 2017,137 min,Subhash Kapoor,"Akshay Kumar, Huma Qureshi, Saurabh Shukla, Annu Kapoor","Hindi, Kashmiri",India,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}]",N/A,7.3,"18,946"
tt5752356,Deadly Pickup,2016,TV-MA,26 Jul 2016,81 min,Dean McKendrick,"Carter Cruise, Kira Noir, William F. Bryant, Billy Snow",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '3.4/10'}]",N/A,3.4,158
tt1233334,Pariah,2011,R,20 Jan 2011,86 min,Dee Rees,"Adepero Oduye, Pernell Walker, Aasha Davis, Charles Parnell",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.2,"5,556"
tt7453636,Mutual Relations,2015,N/A,26 Nov 2015,N/A,Hyung Hyup Kim,N/A,Korean,South Korea,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,10
tt2011961,Ducoboo 2: Crazy Vacation,2012,N/A,25 Apr 2012,93 min,Philippe de Chauveron,"Elie Semoun, Joséphine de Meaux, Héléna Noguerra, Pierre-François Martin-Laval",French,France,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]",N/A,4.2,320
tt3682556,The Present,2014,PG,27 Jul 2014,4 min,Jacob Frey,"Quinn Nealy, Samantha Brown, Paul Bürger, Katrin von Chamier",English,Germany,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,"1,655"
tt1079968,Jack and the Beanstalk,2009,G,06 Nov 2009,94 min,Gary J. Tunnicliffe,"Colin Ford, Chloë Grace Moretz, Christopher Lloyd, Adair Tishler",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",N/A,4.8,"1,540"
tt7231342,The Fall of the American Empire,2018,R,31 May 2019,127 min,Denys Arcand,"Maxim Roy, Maripier Morin, Éric Bruneau, Juliette Gosselin","French, English",Canada,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,7.0,"1,259"
tt2073029,Marina Abramovic: The Artist Is Present,2012,Not Rated,05 Jul 2012,106 min,"Matthew Akers, Jeff Dupre(co-director)","Marina Abramovic, Ulay, Klaus Biesenbach, David Balliano",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.9,"5,370"
tt3017864,Ghost in the Shell Arise: Border 2 - Ghost Whisper,2013,TV-MA,01 Nov 2013,57 min,"Atsushi Takeuchi, Kazuchika Kise","Maaya Sakamoto, Ikkyu Juku, Ken'ichirô Matsuda, Tomoyuki Dan",Japanese,Japan,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,"2,427"
tt7820962,Zion,2018,N/A,10 Aug 2018,12 min,Floyd Russ,"Zion Clark, Gilbert Donahue, Kimberly Clark, Darese Sparkman",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,664
tt5662556,Nemiche per la pelle,2016,N/A,14 Apr 2016,92 min,Luca Lucini,"Margherita Buy, Claudia Gerini, Giampaolo Morelli, Paolo Calabresi",Italian,Italy,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,250
tt2901896,Blood Hunt,2017,N/A,27 Jun 2017,78 min,Sam Curtain,"Dean Kirkright, Kahli Williams, Thomas Roach, Benjamin Denmeade",English,Australia,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",N/A,4.5,369
tt5770620,The Lovers,2017,R,05 May 2017,97 min,Azazel Jacobs,"Debra Winger, Tracy Letts, Aidan Gillen, Melora Walters",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.0,"2,892"
tt5493706,Death Race 2050,2017,R,17 Jan 2017,90 min,G.J. Echternkamp,"Manu Bennett, Malcolm McDowell, Marci Miller, Burt Grinstead",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}]",N/A,3.7,"4,124"
tt3501416,Assassination,2015,Not Rated,07 Aug 2015,140 min,Dong-hoon Choi,"Ji-hyun Jun, Jung-jae Lee, Jung-woo Ha, Dal-su Oh","Korean, English, Japanese, Cantonese, Mandarin, French, Korean Sign Language",South Korea,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.3,"5,003"
tt5230166,Zeta,2016,N/A,28 Apr 2016,N/A,Cosimo Alemà,"Diego Germini, Irene Vetere, Jacopo Olmo Antinori, Salvatore Esposito",Italian,Italy,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",N/A,4.8,229
tt9163602,Claudia No Se Quiere Morir,2019,N/A,N/A,N/A,Adolfo Lopez Campaña,"Liz Diaz, Francisco Santiago, Edwin Ruiz, Giselle Restelli",Spanish,Mexico,[],N/A,N/A,N/A
tt4417186,Reluctant Nanny,2015,TV-PG,14 Feb 2015,90 min,Bradford May,"Jessy Schram, Aaron Hill, Gabriel Suttle, Rachel Eggleston",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,606
tt6085482,7 Minutes,2016,N/A,03 Nov 2016,88 min,Michele Placido,"Cristiana Capotondi, Fiorella Mannoia, Maria Nazionale, Ottavia Piccolo",Italian,"Italy, France, Switzerland","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,351
tt5771640,A Wedding,2016,N/A,22 Feb 2017,98 min,Stephan Streker,"Lina El Arabi, Sébastien Houbani, Babak Karimi, Nina Kulkarni","French, Urdu","Belgium, Pakistan, Luxembourg, France","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.2,"1,165"
tt1628055,Touchback,2011,PG-13,13 Apr 2012,118 min,Don Handfield,"Brian Presley, Melanie Lynskey, Kurt Russell, Christine Lahti",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.5,"3,716"
tt1885331,Paris-Manhattan,2012,Not Rated,18 Jul 2012,77 min,Sophie Lellouche,"Alice Taglioni, Patrick Bruel, Marine Delterme, Michel Aumont",French,France,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.1,"3,469"
tt7994070,Crayon Shin-chan: Burst Serving! Kung Fu Boys - Ramen Rebellion,2018,N/A,13 Apr 2018,104 min,Wataru Takahashi,Akiko Yajima,Japanese,Japan,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,95
tt1961324,Pokémon the Movie: Black-Victini and Reshiram,2011,Not Rated,10 Dec 2011,88 min,Kunihiko Yuyama,"Sarah Natochenny, Eileen Stevens, Jason Griffith, James Carter Cathcart",Japanese,Japan,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,740
tt1198101,Kites,2010,Not Rated,21 May 2010,123 min,Anurag Basu,"Hrithik Roshan, Bárbara Mori, Kangana Ranaut, Steven Michael Quezada","English, Hindi, Spanish",India,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.0,"11,497"
tt3893280,The Ticket,2016,Not Rated,07 Apr 2017,97 min,Ido Fluk,"Dan Stevens, Malin Akerman, Kerry Bishé, Oliver Platt",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,5.3,"2,403"
tt1845838,Metro Manila,2013,Not Rated,20 Sep 2013,115 min,Sean Ellis,"Jake Macapagal, John Arcilla, Althea Vega, Erin Panlilio",Tagalog,"UK, Philippines","[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.6,"7,496"
tt1474311,Prep & Landing,2009,TV-G,08 Dec 2009,22 min,"Kevin Deters, Stevie Wermers","Dave Foley, Sarah Chalke, Mason Vale Cotton, David DeLuise",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,"2,346"
tt8122018,"Happy New Year, Colin Burstead",2018,N/A,11 Oct 2018,95 min,Ben Wheatley,"Neil Maskell, Sura Dohnke, Marvin Maskell, Nicole Nettleingham",English,UK,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}]",N/A,6.6,707
tt5019884,The Monk and the Demon,2016,N/A,08 Sep 2016,114 min,Nikolay Dostal,"Timofey Tribuntsev, Georgiy Fetisov, Boris Kamorzin, Roman Madyanov",Russian,Russia,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,753
tt2290065,100 Bloody Acres,2012,Not Rated,01 Aug 2013,91 min,"Cameron Cairnes, Colin Cairnes","Damon Herriman, Angus Sampson, Anna McGahan, Oliver Ackland",English,Australia,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.0,"3,502"
tt1691154,The Pill,2011,Not Rated,16 Dec 2011,83 min,J.C. Khoury,"Noah Bean, Rachel Boston, Anna Chlumsky, Jean Brassard",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,5.4,"3,779"
tt3481210,2047: Sights of Death,2014,TV-14,24 Jul 2014,89 min,Alessandro Capone,"Danny Glover, Daryl Hannah, Michael Madsen, Stephen Baldwin",English,Italy,"[{'Source': 'Internet Movie Database', 'Value': '2.4/10'}]",N/A,2.4,"1,325"
tt5223342,Minions: Mini-Movie - Competition,2015,G,08 Dec 2015,4 min,"Kyle Balda, Julien Soret","Pierre Coffin, Chris Renaud",English,"USA, France","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,750
tt4505830,Jesse Stone: Lost in Paradise,2015,TV-14,18 Oct 2015,86 min,Robert Harmon,"Tom Selleck, Kohl Sudduth, Gloria Reuben, Leslie Hope",English,"USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,"1,988"
tt5862902,Yardie,2018,Not Rated,31 Aug 2018,101 min,Idris Elba,"Antwayne Eccleston, Fraser James, Aml Ameen, Rayon McLean",English,UK,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,5.8,"2,031"
tt7014430,Betrayed,2018,Not Rated,02 Oct 2018,98 min,Harley Wallen,"Richard Tyson, John Savage, Billy Wirth, T.J. Storm",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,"3,425"
tt7798644,Judy & Punch,2019,N/A,15 Nov 2019,105 min,Mirrah Foulkes,"Damon Herriman, Mia Wasikowska, Benedict Hardie, Eddie Baroo",English,Australia,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}]",N/A,6.8,110
tt1840911,Angels of Sex,2012,Unrated,04 Dec 2012,105 min,Xavier Villaverde,"Astrid Bergès-Frisbey, Álvaro Cervantes, Llorenç González, Sonia Méndez","Spanish, Catalan","Spain, Brazil","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,"4,188"
tt1010278,The Courageous Heart of Irena Sendler,2009,TV-PG,19 Apr 2009,95 min,John Kent Harrison,"Anna Paquin, Marcia Gay Harden, Goran Visnjic, Nathaniel Parker","English, Russian, German, Latvian, Polish",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,"3,544"
tt1368858,The Forger,2012,PG-13,03 Jul 2012,94 min,Lawrence Roeck,"Lauren Bacall, Josh Hutcherson, Alfred Molina, Billy Boyd",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,"4,331"
tt7087210,Donnybrook,2018,R,15 Feb 2019,101 min,Tim Sutton,"Michael Agee, Adam Bartley, Jamie Bell, Chris Browning",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,5.3,964
tt1730697,Hollywoo,2011,N/A,07 Dec 2011,107 min,"Frédéric Berthe, Pascal Serieis","Florence Foresti, Jamel Debbouze, Nikki Deloach, Rakefet Abergel","English, French","France, Belgium","[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]",N/A,5.0,"1,558"
tt2910508,Dark Summer,2015,Not Rated,09 Jan 2015,81 min,Paul Solet,"Keir Gilchrist, Stella Maeve, Maestro Harrell, Gracie Gillam",English,"USA, UK","[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,4.2,"3,033"
tt8221738,Mi vida,2019,N/A,N/A,N/A,Norbert ter Hall,"Elvira Mínguez, Anniek Pheifer, Carmina Barrios, Loes Luca",Dutch,Netherlands,[],N/A,N/A,N/A
tt3202200,Bibi & Tina,2014,N/A,06 Mar 2014,101 min,Detlev Buck,"Lina Larissa Strahl, Lisa-Marie Koroll, Louis Held, Ruby O. Fee","German, English",Germany,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",N/A,4.9,488
tt6859344,Brillantissime,2018,N/A,17 Jan 2018,95 min,Michèle Laroque,"Michèle Laroque, Kad Merad, Françoise Fabian, Gérard Darmon",French,"France, Belgium","[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}]",N/A,4.0,288
tt2726196,Reckless,2013,N/A,11 Nov 2013,22 min,Bjørn Erik Pihlmann Sørensen,"Emilie K. Beck, Silje Hagrim Dahl, Fredrik M. Frafjord, Marcus Rix",Norwegian,Norway,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,78
tt7260048,Outside In,2017,Not Rated,03 Apr 2018,109 min,Lynn Shelton,"Edie Falco, Jay Duplass, Kaitlyn Dever, Ben Schwartz",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.6,"2,104"
tt7942742,Her Smell,2018,R,10 May 2019,134 min,Alex Ross Perry,"Elisabeth Moss, Cara Delevingne, Dan Stevens, Agyness Deyn",English,"USA, Greece","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.2,"2,178"
